acct_no,equip_status,count_of_latecharge,core_programming,all_star,payment_method,line_of_business,commitment,core_international,tenure,credit_score,trds_mop_equal_2_or_gt_num,tot_amt_now_past_due_amt,bill1,bill2,bill3,bill4,bill5,curr_bal,dish_restart_flag,no_of_receivers,total_devices,total_equip_charge_amt
8255909804700786,RETURNED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,359,625,                 .96,               64.68,280.71,280.71,280.71,280.71,280.71,78.18,NULL,1.0,1,300.0
8255909804701560,RETURNED,2,Welcome Pack,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,553,685,                 .45,                 .00,17.73,17.73,17.73,17.73,17.73,94.3,NULL,2.0,2,500.0
8255909804702287,RETURNED,1,Latino Dos,3_Star,Standard Billing,Video Only,0, NA,849,0,                 .35,               13.29,47.83,47.83,47.83,47.83,47.83,160.36,NULL,3.0,3,600.0
8255909804703970,RETURNED,3,AT 200,1_Star,Standard Billing,Video Only,1, NA,1609,645,                 .21,                1.59,0.0,0.0,0.0,0.0,0.0,225.18,NULL,2.0,2,600.0
8255909804704507,NO CHARGE-SYSTEM WAIVED,6,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,906,645,                 .22,                 .00,473.82,473.82,473.82,473.82,473.82,210.94,NULL,2.0,1,300.0
8255909804704507,UNRESOLVED,6,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,906,645,                 .22,                 .00,473.82,473.82,473.82,473.82,473.82,210.94,NULL,2.0,1,300.0
8255909804705827,UNRESOLVED,2,Welcome Pack,1_Star,Standard Billing,Wildblue with Video ,0, NA,360,605,                1.25,               76.15,1083.41,1083.41,1083.41,1083.41,1083.41,429.04,NULL,1.0,3,770.0
8255909804706254,RETURNED,3,Welcome Pack,1_Star,Standard Billing,DSL with Video,1, NA,816,655,                1.13,               89.83,390.86,390.86,390.86,390.86,390.86,313.27,NULL,2.0,2,500.0
8255909804706379,RETURNED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,939,0,                 .90,               96.72,0.0,0.0,0.0,0.0,0.0,299.21,NULL,2.0,2,500.0
8255909804706494,RETURNED,1,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,476,585,                 .36,                9.75,98.72,98.72,98.72,98.72,98.72,111.44,NULL,2.0,1,400.0
8255909804707864,UNRESOLVED,7,Latino Max,1_Star,Standard Billing,Video Only,0, NA,1112,0,                 .53,                2.12,344.05,344.05,344.05,344.05,344.05,224.03,NULL,1.0,1,200.0
8255909804710066,UNRESOLVED,0,Latino Max,2_Star,Standard Billing,Wildblue with Video ,0, NA,10,675,                 .90,               87.83,2121.89,2121.89,2121.89,2121.89,2121.89,1168.11,NULL,4.0,2,370.0
8255909804712484,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,173,505,                 .68,               88.62,1187.14,1187.14,1187.14,1187.14,1187.14,323.22,NULL,3.0,3,600.0
8255909804713508,RETURNED,5,OTHER PROGRAMMING,4_Star,Standard Billing,Wildblue Only   ,0, NA,1070,685,                 .46,               95.39,0.0,0.0,0.0,0.0,0.0,-48.22,NULL,0.0,2,370.0
8255909804716584,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,722,555,                 .54,                 .00,388.07,388.07,388.07,388.07,388.07,227.63,NULL,1.0,1,300.0
8255909804717020,RETURNED,2,AT 200,1_Star,Standard Billing,DSL with Video,0, NA,1102,585,                2.00,                 .00,342.47,342.47,342.47,342.47,342.47,372.47,NULL,3.0,3,600.0
8255909804717293,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,1, NA,998,605,                 .73,               31.52,0.0,0.0,0.0,117.28,545.64,235.4,NULL,2.0,2,500.0
8255909804718721,RETURNED,1,Americas Everything Pack,2_Star,Standard Billing,Video Only,0, NA,127,615,                 .67,               50.00,992.28,992.28,992.28,992.28,992.28,678.68,NULL,4.0,1,300.0
8255909804721022,UNRESOLVED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,284,575,                1.11,               96.72,1066.72,1066.72,1066.72,1066.72,1066.72,226.52,NULL,2.0,2,600.0
8255909804723358,RETURNED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,178,575,                 .92,               15.11,684.42,684.42,684.42,684.42,684.42,476.52,NULL,6.0,6,1200.0
8255909804724810,RETURNED,1,AT 200,2_Star,Standard Billing,Video Only,1, NA,186,645,                 .64,               51.17,0.0,0.0,0.0,0.0,0.0,148.64,NULL,2.0,1,300.0
8255909804725031,UNRESOLVED,5,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,334,585,                 .92,                 .00,926.04,926.04,926.04,926.04,926.04,532.72,NULL,4.0,2,600.0
8255909804726658,RETURNED,4,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,670,705,                 .87,              180.26,211.61,211.61,211.61,211.61,211.61,270.09,NULL,1.0,1,400.0
8255909804730767,UNRESOLVED,4,AT 200,1_Star,Standard Billing,Video Only,1, NA,893,575,                 .48,              124.32,218.13,218.13,218.13,218.13,218.13,343.71,NULL,2.0,1,100.0
8255909804732037,RETURNED,1,AT 120,1_Star,Standard Billing,Wildblue with Video ,0, NA,457,615,                1.10,                 .00,1080.17,1080.17,1080.17,1080.17,1080.17,511.98,NULL,2.0,1,400.0
8255909804732037,UNRESOLVED,1,AT 120,1_Star,Standard Billing,Wildblue with Video ,0, NA,457,615,                1.10,                 .00,1080.17,1080.17,1080.17,1080.17,1080.17,511.98,NULL,2.0,3,470.0
8255909804736160,RETURNED,2,OTHER PROGRAMMING,4_Star,Standard Billing,DSL with Video,0, NA,4142,735,                 .43,                 .00,82.16,82.16,82.16,82.16,82.16,4.97,NULL,2.0,2,600.0
8255909804736186,MANUALLY ADJUSTED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1640,565,                1.02,              148.19,395.11,395.11,395.11,395.11,395.11,99.65,NULL,3.0,1,300.0
8255909804740659,UNRESOLVED,2,AT 250,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,284,555,                 .00,                 .00,813.61,813.61,813.61,813.61,813.61,153.16,NULL,2.0,2,500.0
8255909804744727,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,304,565,                 .04,                 .00,1046.51,1046.51,1046.51,1046.51,1046.51,366.33,NULL,3.0,3,600.0
8255909804745518,RETURNED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,318,635,                 .66,                5.34,452.62,452.62,452.62,452.62,452.62,144.5,NULL,2.0,1,300.0
8255909804746201,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,1, NA,1039,545,                 .79,              409.40,137.19,137.19,137.19,137.19,137.19,185.78,NULL,1.0,1,300.0
8255909804747175,RETURNED,2,Latino Max,1_Star,Standard Billing,Video Only,0, NA,694,0,                 .58,                 .00,378.26,378.26,378.26,378.26,378.26,493.38,NULL,2.0,1,300.0
8255909804748546,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,391,545,                 .54,                 .00,869.72,869.72,869.72,869.72,869.72,211.08,NULL,3.0,1,400.0
8255909804751466,UNRESOLVED,4,AT 120,1_Star,Standard Billing,Video Only,0, NA,978,0,                 .46,               32.41,715.63,715.63,715.63,715.63,715.63,239.24,NULL,3.0,3,600.0
8255909804752332,UNRESOLVED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,197,615,                 .72,              107.33,1017.38,1017.38,1017.38,1017.38,1017.38,214.18,NULL,3.0,1,400.0
8255909804752704,RETURNED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,303,575,                1.09,               32.68,508.61,508.61,508.61,508.61,508.61,342.23,NULL,2.0,2,500.0
8255909804752944,RETURNED,2,Latino Dos,1_Star,Standard Billing,Video Only,1, NA,574,685,                 .38,               52.24,0.0,0.0,0.0,0.0,0.0,188.5,NULL,3.0,1,200.0
8255909804755251,RETURNED,1,Dish America,3_Star,Standard Billing,Video Only,1, NA,906,695,                1.09,                 .00,0.0,0.0,0.0,0.0,0.0,149.49,NULL,1.0,1,300.0
8255909804755798,RETURNED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,151,535,                1.62,               91.44,723.78,723.78,723.78,723.78,723.78,246.97,NULL,2.0,1,300.0
8255909804755905,ACE COLLECTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,573,655,                1.05,             2649.32,227.19,227.19,227.19,227.19,227.19,241.75,NULL,3.0,1,200.0
8255909804757513,UNRESOLVED,2,Smart Pack,3_Star,Standard Billing,DSL with Video,0, NA,606,555,                 .66,                6.90,825.22,825.22,825.22,825.22,825.22,251.33,NULL,2.0,2,500.0
8255909804758032,NO CHARGE-SYSTEM WAIVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,268,575,                1.90,              889.20,425.38,425.38,425.38,425.38,425.38,243.39,NULL,4.0,1,400.0
8255909804758032,RETURNED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,268,575,                1.90,              889.20,425.38,425.38,425.38,425.38,425.38,243.39,NULL,4.0,1,100.0
8255909804759881,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,481,645,                 .62,               95.97,0.0,0.0,0.0,0.0,0.0,214.2,NULL,1.0,1,400.0
8255909804761408,UNRESOLVED,2,AT 250,1_Star,Standard Billing,Wildblue with Video ,0, CORE INTERNATIONAL,416,555,                 .96,               34.84,1608.95,1608.95,1608.95,1608.95,1608.95,603.87,NULL,3.0,5,970.0
8255909804764550,RETURNED,3,OTHER PROGRAMMING,3_Star,Standard Billing,Video Only,1, NA,589,695,                 .23,                 .00,470.28,470.28,470.28,470.28,470.28,253.33,NULL,2.0,2,500.0
8255909804764857,UNRESOLVED,0,Latino Max,2_Star,Standard Billing,Wildblue with Video ,0, NA,27,645,                 .85,               21.08,1940.99,1940.99,1940.99,1940.99,1940.99,1136.39,NULL,2.0,4,1170.0
8255909804764923,RETURNED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,1748,695,                 .46,                 .00,292.57,292.57,292.57,292.57,445.82,338.82,NULL,2.0,1,300.0
8255909804766001,UNRESOLVED,0,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,235,605,                1.40,                 .00,1469.81,1469.81,1469.81,1469.81,1469.81,626.73,NULL,3.0,3,600.0
8255909804766159,UNRESOLVED,1,Latino Dos,1_Star,Standard Billing,Video Only,0, NA,176,0,                 .00,                 .00,587.4,587.4,587.4,587.4,587.4,163.29,NULL,1.0,1,200.0
8255909804766365,RETURNED,0,AT 250,2_Star,Standard Billing,Video Only,0, NA,110,565,                 .62,               75.80,518.5,518.5,518.5,518.5,518.5,85.03,NULL,1.0,1,300.0
8255909804766373,RETURNED,2,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,271,545,                1.25,               95.45,575.66,575.66,575.66,575.66,575.66,270.48,NULL,1.0,1,300.0
8255909804766555,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,1, NA,164,555,                 .50,                 .00,655.69,655.69,655.69,655.69,655.69,139.54,NULL,2.0,2,400.0
8255909804767066,UNRESOLVED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,559,535,                3.75,              230.00,835.16,835.16,835.16,835.16,835.16,249.28,NULL,3.0,2,500.0
8255909804767892,RETURNED,1,AT 120+,1_Star,Standard Billing,Video Only,1, NA,101,0,                 .48,                4.89,658.11,658.11,658.11,658.11,658.11,NULL,NULL,3.0,2,500.0
8255909804767892,UNRESOLVED,1,AT 120+,1_Star,Standard Billing,Video Only,1, NA,101,0,                 .48,                4.89,658.11,658.11,658.11,658.11,658.11,NULL,NULL,3.0,1,100.0
8255909804771381,RETURNED,1,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,0, NA,41,595,                 .91,               20.55,134.98,134.98,134.98,134.98,134.98,180.29,NULL,2.0,2,500.0
8255909804773007,RETURNED,1,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, NA,359,685,                 .67,              165.22,0.0,0.0,0.0,0.0,0.0,997.58,NULL,2.0,2,500.0
8255909804773585,RETURNED,2,Smart Pack,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,86,575,                 .78,               55.33,17.06,17.06,17.06,17.06,17.06,107.42,NULL,1.0,1,300.0
8255909804774179,RETURNED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,536,0,                1.11,                 .00,327.54,327.54,327.54,327.54,327.54,349.67,NULL,2.0,2,500.0
8255909804777909,RETURNED,1,OTHER PROGRAMMING,1_Star,Standard Billing,DSL with Video,0, NA,869,535,                 .00,                 .00,383.22,383.22,383.22,383.22,376.23,185.64,NULL,1.0,1,300.0
8255909804780424,RETURNED,2,Welcome Pack,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,584,565,                 .41,               22.51,230.72,230.72,230.72,230.72,230.72,157.12,NULL,1.0,1,400.0
8255909804780945,RETURNED,1,AT 120,1_Star,Standard Billing,Video Only,1, NA,582,645,                 .44,                 .00,195.09,195.09,195.09,195.09,195.09,133.44,NULL,1.0,1,200.0
8255909804782529,RETURNED,2,Latino Max,1_Star,Standard Billing,Video Only,1, NA,356,585,                 .64,                8.55,713.21,713.21,713.21,713.21,713.21,528.23,NULL,6.0,6,1200.0
8255909804783063,UNRESOLVED,1,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,247,0,                 .90,               48.20,1187.99,1187.99,1187.99,1187.99,1187.99,428.06,NULL,2.0,2,500.0
8255909804787429,UNRESOLVED,1,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, NA,77,675,                 .37,               12.28,0.0,0.0,1615.53,1615.53,1615.53,603.33,NULL,4.0,3,600.0
8255909804787676,RETURNED,1,AT 200,1_Star,Standard Billing,Wildblue with Video ,0, NA,390,555,                 .62,              110.44,649.34,649.34,649.34,649.34,649.34,443.68,NULL,2.0,4,870.0
8255909804796016,RETURNED,1,AT 200,3_Star,Standard Billing,Video Only,1, NA,735,645,                 .98,               88.24,0.82,0.82,0.82,0.82,0.82,318.6,NULL,2.0,2,500.0
8255909804798962,RETURNED,1,Latino Plus,1_Star,Standard Billing,Wildblue with Video ,0, NA,420,605,                 .17,                 .00,886.08,886.08,886.08,886.08,886.08,309.34,NULL,4.0,3,600.0
8255909804798962,UNRESOLVED,1,Latino Plus,1_Star,Standard Billing,Wildblue with Video ,0, NA,420,605,                 .17,                 .00,886.08,886.08,886.08,886.08,886.08,309.34,NULL,4.0,2,370.0
8255909804799853,RETURNED,3,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,1505,605,                 .64,              141.29,147.2,147.2,147.2,147.2,147.2,192.96,NULL,4.0,4,700.0
8255909804800362,RETURNED,1,AT 250,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,193,605,                 .78,                 .00,862.29,862.29,862.29,862.29,862.29,283.12,NULL,2.0,1,100.0
8255909804800362,UNRESOLVED,1,AT 250,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,193,605,                 .78,                 .00,862.29,862.29,862.29,862.29,862.29,283.12,NULL,2.0,1,400.0
8255909804801048,RETURNED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,284,575,                2.04,               43.00,578.09,578.09,578.09,578.09,578.09,364.23,NULL,2.0,2,500.0
8255909804803903,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,485,505,                 .48,               15.98,520.11,520.11,520.11,520.11,520.11,194.16,NULL,1.0,1,300.0
8255909804804372,UNRESOLVED,2,AT 250,1_Star,Standard Billing,DSL with Video,0, NA,634,575,                1.33,               34.39,1018.0,1018.0,1018.0,1018.0,1018.0,418.2,NULL,3.0,1,400.0
8255909804804406,UNRESOLVED,5,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,505,565,                 .63,              169.93,586.1,586.1,586.1,586.1,586.1,103.34,NULL,1.0,1,400.0
8255909804805767,RETURNED,1,Americas Everything Pack,3_Star,Standard Billing,Video Only,1, NA,461,685,                 .40,                 .00,0.0,0.0,0.0,0.0,0.0,311.72,NULL,2.0,2,500.0
8255909804806138,UNRESOLVED,1,OTHER PROGRAMMING,3_Star,Standard Billing,Video Only,0, NA,309,655,                 .47,                 .00,1339.33,1339.33,1339.33,1339.33,1339.33,25.3,NULL,4.0,4,1000.0
8255909804806948,RETURNED,2,Latino Dos,2_Star,Standard Billing,Wildblue with Video ,0, NA,114,0,                1.10,              411.15,1192.37,1192.37,1192.37,1192.37,1192.37,260.39,NULL,1.0,1,220.0
8255909804806948,UNRESOLVED,2,Latino Dos,2_Star,Standard Billing,Wildblue with Video ,0, NA,114,0,                1.10,              411.15,1192.37,1192.37,1192.37,1192.37,1192.37,260.39,NULL,1.0,2,350.0
8255909804807748,UNRESOLVED,2,Latino Dos,1_Star,Standard Billing,Video Only,0, NA,118,0,                 .72,               14.48,959.39,959.39,959.39,959.39,959.39,253.98,NULL,2.0,1,400.0
8255909804808050,RETURNED,2,AT 200,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,370,555,                 .36,                 .00,0.0,0.0,0.0,0.0,0.0,135.32,NULL,3.0,3,600.0
8255909804808654,UNRESOLVED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,311,515,                 .40,               43.64,892.54,892.54,892.54,892.54,892.54,398.32,NULL,1.0,1,400.0
8255909804811328,UNRESOLVED,2,AT 120+,1_Star,Standard Billing,Video Only,0, NA,240,565,                 .43,               38.26,655.73,655.73,655.73,655.73,655.73,233.16,NULL,2.0,1,200.0
8255909804812029,RETURNED,1,AT 120,1_Star,Standard Billing,Video Only,1, NA,921,555,                 .84,             3421.05,214.7,214.7,214.7,214.7,214.7,181.49,NULL,2.0,1,300.0
8255909804812029,UNRESOLVED,1,AT 120,1_Star,Standard Billing,Video Only,1, NA,921,555,                 .84,             3421.05,214.7,214.7,214.7,214.7,214.7,181.49,NULL,2.0,1,200.0
8255909804815436,RETURNED,3,AT 120,1_Star,Standard Billing,DSL with Video,0, NA,446,565,                 .69,              104.06,751.75,751.75,751.75,751.75,751.75,410.12,NULL,2.0,2,500.0
8255909804815907,RETURNED,1,AT 120,4_Star,Standard Billing,Video Only,0, NA,97,705,                 .27,                 .00,584.93,584.93,584.93,584.93,584.93,192.82,NULL,2.0,2,500.0
8255909804817358,UNRESOLVED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,1214,565,                 .31,                 .00,232.82,232.82,232.82,232.82,232.82,144.07,NULL,1.0,1,100.0
8255909804817663,RETURNED,2,AT 120+,1_Star,Standard Billing,Video Only,0, NA,204,645,                 .69,              564.44,0.0,0.0,0.0,0.0,0.0,264.97,NULL,1.0,1,400.0
8255909804818844,UNRESOLVED,2,Smart Pack,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,268,545,                 .08,                 .00,706.83,706.83,706.83,706.83,706.83,201.5,NULL,1.0,1,300.0
8255909804822564,RETURNED,3,AT 250,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,758,565,                 .79,               72.24,160.91,160.91,160.91,160.91,160.91,312.21,NULL,3.0,3,600.0
8255909804822598,RETURNED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,101,585,                 .12,                 .00,623.49,623.49,623.49,623.49,623.49,245.4,NULL,1.0,1,200.0
8255909804824800,RETURNED,10,Latino Dos,1_Star,Recurring Credit Card,Video Only,0, NA,637,0,                 .20,               36.80,166.64,166.64,166.64,166.64,166.64,152.21,NULL,1.0,1,300.0
8255909804825062,RETURNED,2,Latino Plus,1_Star,Standard Billing,Video Only,1, NA,520,565,                 .66,               11.61,118.84,118.84,118.84,118.84,118.84,138.77,NULL,4.0,2,500.0
8255909804825245,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,772,0,                 .25,                 .00,182.61,182.61,182.61,182.61,182.61,235.35,NULL,3.0,3,600.0
8255909804825955,UNRESOLVED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,58,575,                1.18,             1201.45,921.11,921.11,921.11,921.11,921.11,129.24,NULL,2.0,1,400.0
